Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No,Supplier Price
RAITA MASALA,,8.90E+12,MDH,,,,,,59,,,,RAITAMASALA.JPG/.JPEG,,,,,,,,,,,,,
CHANNA MASALA,,8.90E+12,MDH,,,,,,62,,,,CHANNAMASALA.JPG/.JPEG,,,,,,,,,,,,,
KASTURI METHI,,8.90E+12,MDH,,,,,,25,,,,KASTURIMETHI.JPG/.JPEG,,,,,,,,,,,,,
SHAHI PANEER,,8.90E+12,MDH,,,,,,80,,,,SHAHIPANEER.JPG/.JPEG,,,,,,,,,,,,,
GARAM MASALA,,8.90E+12,MDH,,,,,,40,,,,GARAMMASALA.JPG/.JPEG,,,,,,,,,,,,,
GARAM MASALA,,8.90E+12,MDH,,,,,,78,,,,GARAMMASALA.JPG/.JPEG,,,,,,,,,,,,,
AMCHUR POWDER,,8.90E+12,MDH,,,,,,82,,,,AMCHURPOWDER.JPG/.JPEG,,,,,,,,,,,,,
DEGI MIRCH,,8.90E+12,MDH,,,,,,65,,,,DEGIMIRCH.JPG/.JPEG,,,,,,,,,,,,,
KALI MIRCH,,8.90E+12,MDH,,,,,,70,,,,KALIMIRCH.JPG/.JPEG,,,,,,,,,,,,,
DHANIA POWDER,,,MDH,,,,,,30,,,,DHANIAPOWDER.JPG/.JPEG,,,,,,,,,,,,,
LAL MIRCHI,,8.90E+12,MDH,,,,,,33,,,,LALMIRCHI.JPG/.JPEG,,,,,,,,,,,,,
SAMBHAR MASALA,,8.90E+12,MDH,,,,,,62,,,,SAMBHARMASALA.JPG/.JPEG,,,,,,,,,,,,,
CLING PAPER,,,MFM,,,,,,218,,,,CLINGPAPER.JPG/.JPEG,,,,,,,,,,,,,
DESI GHEE,,8.91E+12,MILKFOOD,,,,,,498,,,,DESIGHEE.JPG/.JPEG,,,,,,,,,,,,,
DESI GHEE,,8.91E+12,MILKFOOD,,,,,,252,,,,DESIGHEE.JPG/.JPEG,,,,,,,,,,,,,
DESI GHEE,,8.91E+12,MILKFOOD,,,,,,498,,,,DESIGHEE.JPG/.JPEG,,,,,,,,,,,,,
CORNFLAKES,,8.90E+12,MOHUN'S,,,,,,300,,,,CORNFLAKESM.JPG/.JPEG,,,,,,,,,,,,,
UPMA,,8.90E+12,MTR,,,,,,90,,,,UPMA.JPG/.JPEG,,,,,,,,,,,,,
DOSA,,8.90E+12,MTR,,,,,,120,,,,DOSA.JPG/.JPEG,,,,,,,,,,,,,
RAVA IDLI,,8.90E+12,MTR,,,,,,205,,,,RAVAIDLI.JPG/.JPEG,,,,,,,,,,,,,
SAMBHAR POWDER,,8.90E+12,MTR,,,,,,110,,,,SAMBHARPOWDER.JPG/.JPEG,,,,,,,,,,,,,
COFFEE,,89006740,NESCAFE,,,,,,150,,,,COFFEE.JPG/.JPEG,,,,,,,,,,,,,
COFFEE,,89006733,NESCAFE,,,,,,75,,,,COFFEE3.JPG/.JPEG,,,,,,,,,,,,,
COFFEE,,8.90E+12,NESCAFE,,,,,,490,,,,COFFEE3.JPG/.JPEG,,,,,,,,,,,,,
COFFEE,,89008560,NESCAFE,,,,,,10,,,,COFFEE3.JPG/.JPEG,,,,,,,,,,,,,
COFFEE,,,NESCAFE,,,,,,"1,060.00",,,,COFFEE3.JPG/.JPEG,,,,,,,,,,,,,
NESTLE LACTOGEN 3 BABY FOOD,,8.90E+12,NESTLE,,,,,,310,,,,NESTLELACTOGENBABYFOOD.JPG/.JPEG,,,,,,,,,,,,,
NESTLE LACTOGEN 2 BABY FOOD,,8.90E+12,NESTLE,,,,,,320,,,,NESTLELACTOGENBABYFOOD.JPG/.JPEG,,,,,,,,,,,,,
NESTLE LACTOGEN 1 BABY FOOD,,8.90E+12,NESTLE,,,,,,330,,,,NESTLELACTOGENBABYFOOD.JPG/.JPEG,,,,,,,,,,,,,
NESTLE NAN PRO 1 BABY FOOD,,8.90E+12,NESTLE,,,,,,610,,,,NESTLENANPROBABYFOOD.JPG/.JPEG,,,,,,,,,,,,,
NESTLE NAN PRO 4 BABY FOOD,,8.90E+12,NESTLE,,,,,,580,,,,NESTLENANPROBABYFOOD.JPG/.JPEG,,,,,,,,,,,,,
NESTLE NAN PRO 2 BABY FOOD,,8.90E+12,NESTLE,,,,,,605,,,,NESTLENANPROBABYFOOD.JPG/.JPEG,,,,,,,,,,,,,
CERELAC RICE BABY FOOD,,8.90E+12,NESTLE,,,,,,190,,,,CERELACRICEBABYFOOD.JPG/.JPEG,,,,,,,,,,,,,
CERELAC MULTRIGRAIN DAL BABY FOOD,,8.90E+12,NESTLE,,,,,,257,,,,CERELACMULTRIGRAINDALBABYFOOD.JPG/.JPEG,,,,,,,,,,,,,
CERELAC MULTRIGRAIN CEREAL MILK & FRUIT BABY FOOD,,8.90E+12,NESTLE,,,,,,277,,,,CERELACMULTRIGRAINCEREALMILK&FRUITBABYFOOD.JPG/.JPEG,,,,,,,,,,,,,
CERELAC MULTRIGRAIN FRUIT BABY FOOD,,8.90E+12,NESTLE,,,,,,257,,,,CERELACMULTRIGRAINFRUITBABYFOOD.JPG/.JPEG,,,,,,,,,,,,,
CERELAC WHEAT-RICE MIXED FRUIT BABY FOOD,,8.90E+12,NESTLE,,,,,,246,,,,CERELACWHEATRICEMIXEDFRUITBABYFOOD.JPG/.JPEG,,,,,,,,,,,,,
CERELAC WHEAT APPLE CHERRY BABY FOOD,,8.90E+12,NESTLE,,,,,,220,,,,CERELACWHEATAPPLECHERRYBABYFOOD.JPG/.JPEG,,,,,,,,,,,,,
CERELAC WHEAT APPLE  BABY FOOD,,8.90E+12,NESTLE,,,,,,190,,,,CERELACWHEATAPPLEBABYFOOD.JPG/.JPEG,,,,,,,,,,,,,
MAGGI RICH TOMATO SAUCE,,8.90E+12,NESTLE,,,,,,99,,,,MAGGIRICHTOMATOSAUCE.JPG/.JPEG,,,,,,,,,,,,,
MAGGI HOT & SWEET SAUCE,,8.90E+12,NESTLE,,,,,,110,,,,MAGGIHOT&SWEETSAUCE.JPG/.JPEG,,,,,,,,,,,,,
MAGGI RICH TOMATO SAUCE,,8.90E+12,NESTLE,,,,,,147,,,,MAGGIRICHTOMATOSAUCE.JPG/.JPEG,,,,,,,,,,,,,
MAGGI HOT & SWEET SAUCE,,8.90E+12,NESTLE,,,,,,160,,,,MAGGIHOT&SWEETSAUCE.JPG/.JPEG,,,,,,,,,,,,,
MAGGIE ATTA ,,8.90E+12,NESTLE,,,,,,86,,,,MAGGIEATTA.JPG/.JPEG,,,,,,,,,,,,,
MAAGIE MASALA 4 PACK,,8.90E+12,NESTLE,,,,,,46,,,,MAAGIEMASALAPACK.JPG/.JPEG,,,,,,,,,,,,,
MAAGIE MASALA 6 PACK,,8.90E+12,NESTLE,,,,,,68,,,,MAAGIEMASALAPACK.JPG/.JPEG,,,,,,,,,,,,,
NIVEA SOFT MOISTURISER,,42204169,NIVEA,,,,,,85,,,,NIVEASOFTMOISTURISER.JPG/.JPEG,,,,,,,,,,,,,
NIVEA SOFT MOISTURISER,,42204091,NIVEA,,,,,,160,,,,NIVEASOFTMOISTURISER.JPG/.JPEG,,,,,,,,,,,,,
NIVEA SOFT MOISTURISER,,42204084,NIVEA,,,,,,310,,,,NIVEASOFTMOISTURISER.JPG/.JPEG,,,,,,,,,,,,,
ELAICHI,,,NOVA,,,,,,10,,,,ELAICHI.JPG/.JPEG,,,,,,,,,,,,,
SOYA BARI,,8.91E+12,NUTRELA,,,,,,45,,,,SOYABARI.JPG/.JPEG,,,,,,,,,,,,,
SOYA CHURA,,8.91E+12,NUTRELA,,,,,,45,,,,SOYACHURA.JPG/.JPEG,,,,,,,,,,,,,
SOYA MINI CHUNKS,,8.91E+12,NUTRELA,,,,,,45,,,,SOYAMINICHUNKS.JPG/.JPEG,,,,,,,,,,,,,
BATHROOM FRESHENER,,8.90E+12,ODONIL,,,,,,141,,,,BATHROOMFRESHENER.JPG/.JPEG,,,,,,,,,,,,,
GREEN TEA CLASSIC,,8.02E+11,ORGANIC INDIA,,,,,,174,,,,GREENTEACLASSIC.JPG/.JPEG,,,,,,,,,,,,,
GREEN TEA TULSI SWEET ROSE,,8.02E+11,ORGANIC INDIA,,,,,,148,,,,GREENTEATULSISWEETROSE.JPG/.JPEG,,,,,,,,,,,,,
GREEN TEA SWEET LEMON TEA,,8.02E+11,ORGANIC INDIA,,,,,,154,,,,GREENTEASWEETLEMONTEA.JPG/.JPEG,,,,,,,,,,,,,
GREEN TEA POMEGRANATE,,8.02E+11,ORGANIC INDIA,,,,,,174,,,,GREENTEAPOMEGRANATE.JPG/.JPEG,,,,,,,,,,,,,
GREEN TEA TULSI MULETHI,,8.02E+11,ORGANIC INDIA,,,,,,148,,,,GREENTEATULSIMULETHI.JPG/.JPEG,,,,,,,,,,,,,
GREEN TEA EARLY GREY,,8.02E+11,ORGANIC INDIA,,,,,,174,,,,GREENTEAEARLYGREY.JPG/.JPEG,,,,,,,,,,,,,
GREEN TEA AYUSH KWATH,,8.02E+11,ORGANIC INDIA,,,,,,184,,,,GREENTEAAYUSHKWATH.JPG/.JPEG,,,,,,,,,,,,,
GREEN TEA GINGER TURMERIC,,8.02E+11,ORGANIC INDIA,,,,,,148,,,,GREENTEAGINGERTURMERIC.JPG/.JPEG,,,,,,,,,,,,,
GREEN TEA JASMINE,,8.02E+11,ORGANIC INDIA,,,,,,174,,,,GREENTEAJASMINE.JPG/.JPEG,,,,,,,,,,,,,
GREEN TEA TULSI GINGER,,8.02E+11,ORGANIC INDIA,,,,,,148,,,,GREENTEATULSIGINGER.JPG/.JPEG,,,,,,,,,,,,,
GREEN TEA ASHWAGANDHA,,8.02E+11,ORGANIC INDIA,,,,,,174,,,,GREENTEAASHWAGANDHA.JPG/.JPEG,,,,,,,,,,,,,
GREEN TEA TULSI JASMINE,,8.02E+11,ORGANIC INDIA,,,,,,174,,,,GREENTEATULSIJASMINE.JPG/.JPEG,,,,,,,,,,,,,
PANTENE ADVANCE SOLUTION SHAMPOO,,4.90E+12,P&G,,,,,,550,,,,PANTENEADVANCESOLUTIONSHAMPOO.JPG/.JPEG,,,,,,,,,,,,,
PANTENE ADVANCE SOLUTION SHAMPOO,,4.90E+12,P&G,,,,,,225,,,,PANTENEADVANCESOLUTIONSHAMPOO.JPG/.JPEG,,,,,,,,,,,,,
PANTENE HAIRFALL CONTROL 2IN1,,4.90E+12,P&G,,,,,,150,,,,PANTENEHAIRFALLCONTROLIN.JPG/.JPEG,,,,,,,,,,,,,
PANTENE SILKY SMOOTH CARE,,4.90E+12,P&G,,,,,,120,,,,PANTENESILKYSMOOTHCARE.JPG/.JPEG,,,,,,,,,,,,,
HEAD AND SHOULDER SILKY BLACK SHAMPOO,,4.90E+12,P&G,,,,,,600,,,,HEADANDSHOULDERSILKYBLACKSHAMPOO.JPG/.JPEG,,,,,,,,,,,,,
HEAD AND SHOULDER SILKY BLACK SHAMPOO,,4.90E+12,P&G,,,,,,285,,,,HEADANDSHOULDERSILKYBLACKSHAMPOO.JPG/.JPEG,,,,,,,,,,,,,
HEAD AND SHOULDER ANTI-HAIRFALL SHAMPOO,,4.90E+12,P&G,,,,,,285,,,,HEADANDSHOULDERANTIHAIRFALLSHAMPOO.JPG/.JPEG,,,,,,,,,,,,,
HEAD AND SHOULDER SMOOTH & SILKY SHAMPOO,,4.90E+12,P&G,,,,,,150,,,,HEADANDSHOULDERSMOOTH&SILKYSHAMPOO.JPG/.JPEG,,,,,,,,,,,,,
VENUS RAZOR GIRLS,,4.90E+12,P&G,,,,,,220,,,,VENUSRAZORGIRLS.JPG/.JPEG,,,,,,,,,,,,,
PRESTO RAZOR,,4.90E+12,P&G,,,,,,20,,,,PRESTORAZOR.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE AFTER SHAVE,,4.90E+12,P&G,,,,,,469,,,,GILLETTEAFTERSHAVE.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE AFTER SHAVE,,4.90E+12,P&G,,,,,,268,,,,GILLETTEAFTERSHAVE.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE FUSION BLADE 2NOS,,4.90E+12,P&G,,,,,,500,,,,GILLETTEFUSIONBLADENOS.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE FUSION BLADE 2NOS,,4.90E+12,P&G,,,,,,550,,,,GILLETTEFUSIONBLADENOS.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE FUSION BLADE 4 NOS,,4.90E+12,P&G,,,,,,900,,,,GILLETTEFUSIONBLADENOS.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE FUSION BLADE 8 NOS,,4.90E+12,P&G,,,,,,"1,599.00",,,,GILLETTEFUSIONBLADENOS.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE FUSION RAZOR ,,4.90E+12,P&G,,,,,,350,,,,GILLETTEFUSIONRAZOR.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE MACH 3 BLADES 2 NOS,,4.90E+12,P&G,,,,,,260,,,,GILLETTEMACHBLADESNOS.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE MACH 3 BLADES 8 NOS,,4.90E+12,P&G,,,,,,840,,,,GILLETTEMACHBLADESNOS.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE VECTOR BLADES 6 NOS,,4.90E+12,P&G,,,,,,150,,,,GILLETTEVECTORBLADESNOS.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE VECTOR BLADES 4 NOS,,4.90E+12,P&G,,,,,,110,,,,GILLETTEVECTORBLADESNOS.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE MACH 3 BLADES 12 NOS,,4.90E+12,P&G,,,,,,"1,175.00",,,,GILLETTEMACHBLADESNOS.JPG/.JPEG,,,,,,,,,,,,,
VENUS RAZOR GIRLS,,4.99E+12,P&G,,,,,,70,,,,VENUSRAZORGIRLS.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE GUARD RAZOR,,4.90E+12,P&G,,,,,,22,,,,GILLETTEGUARDRAZOR.JPG/.JPEG,,,,,,,,,,,,,
VENUS BREEZE RAZOR GIRLS,,4.90E+12,P&G,,,,,,350,,,,VENUSBREEZERAZORGIRLS.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE MACH 3 BLADES 4 NOS,,4.90E+12,P&G,,,,,,475,,,,GILLETTEMACHBLADESNOS.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE REGULAR SHAVING FOAM,,4.90E+12,P&G,,,,,,85,,,,GILLETTEREGULARSHAVINGFOAM.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE REGULAR SHAVING FOAM,,4.90E+12,P&G,,,,,,125,,,,GILLETTEREGULARSHAVINGFOAM.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE REGULAR SHAVING FOAM,,4.90E+12,P&G,,,,,,199,,,,GILLETTEREGULARSHAVINGFOAM.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE SENSATIVE SHAVING FOAM,,4.90E+12,P&G,,,,,,199,,,,GILLETTESENSATIVESHAVINGFOAM.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE VECTOR RAZOR,,4.90E+12,P&G,,,,,,60,,,,GILLETTEVECTORRAZOR.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE MACH3 RAZOR,,4.90E+12,P&G,,,,,,185,,,,GILLETTEMACH3RAZOR.JPG/.JPEG,,,,,,,,,,,,,
GILLETTE SHAVE GEL,,4.90E+12,P&G,,,,,,85,,,,GILLETTESHAVEGEL.JPG/.JPEG,,,,,,,,,,,,,
PAMPERS LARGE,,4.90E+12,P&G,,,,,,699,,,,PAMPERSLARGE.JPG/.JPEG,,,,,,,,,,,,,
PAMPERS MEDIUM,,4.90E+12,P&G,,,,,,699,,,,PAMPERSMEDIUM.JPG/.JPEG,,,,,,,,,,,,,
PAMPERS SMALL,,4.90E+12,P&G,,,,,,699,,,,PAMPERSSMALL.JPG/.JPEG,,,,,,,,,,,,,
PAMPERS X LARGE,,4.90E+12,P&G,,,,,,399,,,,PAMPERSXLARGE.JPG/.JPEG,,,,,,,,,,,,,
PAMPERS LARGE,,4.90E+12,P&G,,,,,,199,,,,PAMPERSLARGE.JPG/.JPEG,,,,,,,,,,,,,
PAMPERS MEDIUM,,4.90E+12,P&G,,,,,,199,,,,PAMPERSMEDIUM.JPG/.JPEG,,,,,,,,,,,,,
PAMPERS SMALL,,4.90E+12,P&G,,,,,,199,,,,PAMPERSSMALL.JPG/.JPEG,,,,,,,,,,,,,
WHISPER ULTRA CLEAN,,4.90E+12,P&G,,,,,,430,,,,WHISPERULTRACLEAN.JPG/.JPEG,,,,,,,,,,,,,
WHISPER ULTRA CLEAN,,4.90E+12,P&G,,,,,,298,,,,WHISPERULTRACLEAN.JPG/.JPEG,,,,,,,,,,,,,
WHISPER ULTRA CLEAN,,4.90E+12,P&G,,,,,,170,,,,WHISPERULTRACLEAN.JPG/.JPEG,,,,,,,,,,,,,
WHISPER ULTRA SOFT AIR FRESH,,4.99E+12,P&G,,,,,,315,,,,WHISPERULTRASOFTAIRFRESH.JPG/.JPEG,,,,,,,,,,,,,
WHISPER MAXI FIT REGULAR,,4.90E+12,P&G,,,,,,80,,,,WHISPERMAXIFITREGULAR.JPG/.JPEG,,,,,,,,,,,,,
WHISPER MAXI FIT L WINGS,,4.90E+12,P&G,,,,,,143,,,,WHISPERMAXIFITLWINGS.JPG/.JPEG,,,,,,,,,,,,,
WHISPER ULTRA NIGHTS XL +,,4.90E+12,P&G,,,,,,175,,,,WHISPERULTRANIGHTSXL.JPG/.JPEG,,,,,,,,,,,,,
WHISPER ULTRA NIGHTS XL +,,4.90E+12,P&G,,,,,,319,,,,WHISPERULTRANIGHTSXL.JPG/.JPEG,,,,,,,,,,,,,
TIDE EXTRA POWER,,4.90E+12,P&G,,,,,,840,,,,TIDEEXTRAPOWER.JPG/.JPEG,,,,,,,,,,,,,
TIDE EXTRA POWER,,4.90E+12,P&G,,,,,,725,,,,TIDEEXTRAPOWER.JPG/.JPEG,,,,,,,,,,,,,
TIDE EXTRA POWER,,4.90E+12,P&G,,,,,,465,,,,TIDEEXTRAPOWER.JPG/.JPEG,,,,,,,,,,,,,
ARIEL MATIC TOP LOAD,,4.99E+12,P&G,,,,,,"1,100.00",,,,ARIELMATICTOPLOAD.JPG/.JPEG,,,,,,,,,,,,,
ARIEL MATIC FRONT LOAD,,4.99E+12,P&G,,,,,,"1,200.00",,,,ARIELMATICFRONTLOAD.JPG/.JPEG,,,,,,,,,,,,,
TIDE EXTRA POWER,,4.90E+12,P&G,,,,,,96,,,,TIDEEXTRAPOWER.JPG/.JPEG,,,,,,,,,,,,,
ARIEL COMPLETE,,4.90E+12,P&G,,,,,,280,,,,ARIELCOMPLETE.JPG/.JPEG,,,,,,,,,,,,,
ARIEL FRONT LOAD,,4.99E+12,P&G,,,,,,250,,,,ARIELFRONTLOAD.JPG/.JPEG,,,,,,,,,,,,,
ARIEL TOP LOAD,,4.90E+12,P&G,,,,,,230,,,,ARIELTOPLOAD.JPG/.JPEG,,,,,,,,,,,,,
AAA BATTERY,,89003565,PANASONIC,,,,,,10,,,,AAABATTERY.JPG/.JPEG,,,,,,,,,,,,,
AA BATTERY,,8.90E+12,PANASONIC,,,,,,10,,,,AABATTERY.JPG/.JPEG,,,,,,,,,,,,,
ALUMINIUM FOIL BLUE,,8.91E+12,PARAMOUNT,,,,,,80,,,,ALUMINIUMFOILBLUE.JPG/.JPEG,,,,,,,,,,,,,
ALUMINIUM FOIL RED,,8.91E+12,PARAMOUNT,,,,,,150,,,,ALUMINIUMFOILRED.JPG/.JPEG,,,,,,,,,,,,,
ALUMINIUM FOIL RED,,8.91E+12,PARAMOUNT,,,,,,450,,,,ALUMINIUMFOILRED.JPG/.JPEG,,,,,,,,,,,,,
ALUMINIUM FOIL GREEN,,8.91E+12,PARAMOUNT,,,,,,550,,,,ALUMINIUMFOILGREEN.JPG/.JPEG,,,,,,,,,,,,,
DISPOSABLE GLASS COLA,,,PARAS PLASTICS,,,,,,5,,,,DISPOSABLEGLASSCOLA.JPG/.JPEG,,,,,,,,,,,,,
BEER SHAMPOO DAMAGE FREE,,8.90E+12,PARK AVENUE,,,,,,155,,,,BEERSHAMPOODAMAGEFREE.JPG/.JPEG,,,,,,,,,,,,,
PARK AVENUE VOYAGE DEO,,8.90E+12,PARK AVENUE,,,,,,240,,,,PARKAVENUEVOYAGEDEO.JPG/.JPEG,,,,,,,,,,,,,
PARK AVENUE AFTER SHAVE LOTION,,8.90E+12,PARK AVENUE,,,,,,125,,,,PARKAVENUEAFTERSHAVELOTION.JPG/.JPEG,,,,,,,,,,,,,
MONACO,,8.90E+12,PARLE,,,,,,5,,,,MONACO.JPG/.JPEG,,,,,,,,,,,,,
MONACO,,8.90E+12,PARLE,,,,,,10,,,,MONACO.JPG/.JPEG,,,,,,,,,,,,,
APPY FIZZ,,8.90E+12,PARLE AGRO,,,,,,33,,,,APPYFIZZ.JPG/.JPEG,,,,,,,,,,,,,
FROOTI ,,8.90E+12,PARLE AGRO,,,,,,10,,,,FROOTI.JPG/.JPEG,,,,,,,,,,,,,
PARLE-G,,8.90E+12,PARLE-G,,,,,,5,,,,PARLEG.JPG/.JPEG,,,,,,,,,,,,,
TOILET ROLL 2 PLY,,8.91E+12,PASEO,,,,,,350,,,,TOILETROLLPLY.JPG/.JPEG,,,,,,,,,,,,,
TISSUE PAPER 1 PLY,,8.91E+12,PASEO,,,,,,60,,,,TISSUEPAPERPLY.JPG/.JPEG,,,,,,,,,,,,,
TOOTHPASTE,,8.91E+12,PATANJALI,,,,,,45,,,,TOOTHPASTEP.JPG/.JPEG,,,,,,,,,,,,,
TOOTHPASTE,,8.91E+12,PATANJALI,,,,,,85,,,,TOOTHPASTE.JPG/.JPEG,,,,,,,,,,,,,
HONEY,,8.90E+12,PATANJALI,,,,,,75,,,,HONEYP.JPG/.JPEG,,,,,,,,,,,,,
HONEY,,8.90E+12,PATANJALI,,,,,,145,,,,HONEYP.JPG/.JPEG,,,,,,,,,,,,,
HONEY,,8.90E+12,PATANJALI,,,,,,275,,,,HONEYP.JPG/.JPEG,,,,,,,,,,,,,
KESH KANTI HAIR OIL,,8.90E+12,PATANJALI,,,,,,150,,,,KESHKANTIHAIROIL.JPG/.JPEG,,,,,,,,,,,,,
ALOE VERA GEL,,8.90E+12,PATANJALI,,,,,,90,,,,ALOEVERAGEL.JPG/.JPEG,,,,,,,,,,,,,
ALOE VERA GEL,,8.90E+12,PATANJALI,,,,,,45,,,,ALOEVERAGEL.JPG/.JPEG,,,,,,,,,,,,,
SAUNDARYA FACE WASH,,8.90E+12,PATANJALI,,,,,,60,,,,SAUNDARYAFACEWASH.JPG/.JPEG,,,,,,,,,,,,,
SAUNDARYA FACE WASH,,8.90E+12,PATANJALI,,,,,,90,,,,SAUNDARYAFACEWASH.JPG/.JPEG,,,,,,,,,,,,,
KESH KANTI NATURAL SHAMPOO,,8.90E+12,PATANJALI,,,,,,75,,,,KESHKANTINATURALSHAMPOO.JPG/.JPEG,,,,,,,,,,,,,
KESH KANTI REETHA SHAMPOO,,8.90E+12,PATANJALI,,,,,,85,,,,KESHKANTIREETHASHAMPOO.JPG/.JPEG,,,,,,,,,,,,,
DANT KANTI NATURAL TOOTHPASTE,,8.90E+12,PATANJALI,,,,,,45,,,,DANTKANTINATURALTOOTHPASTE.JPG/.JPEG,,,,,,,,,,,,,
DANT KANTI NATURAL TOOTHPASTE,,8.90E+12,PATANJALI,,,,,,85,,,,DANTKANTINATURALTOOTHPASTE.JPG/.JPEG,,,,,,,,,,,,,
DANT KANTI DENTAL CREAM,,8.90E+12,PATANJALI,,,,,,90,,,,DANTKANTIDENTALCREAM.JPG/.JPEG,,,,,,,,,,,,,
DANT KANTI NATURAL TOOTHPASTE COMBO,,8.90E+12,PATANJALI,,,,,,130,,,,DANTKANTINATURALTOOTHPASTECOMBO.JPG/.JPEG,,,,,,,,,,,,,
DESI GHEE,,8.90E+12,PATANJALI COW,,,,,,565,,,,DESIGHEEP.JPG/.JPEG,,,,,,,,,,,,,
MOUNTAIN DEW 1.25L,,8.90E+12,PEPSICO,,,,,,60,,,,MOUNTAINDEW25L.JPG/.JPEG,,,,,,,,,,,,,
ANNE FRENCH HAIR REMOVER LEMON,,8.90E+12,PFIZER ,,,,,,65,,,,ANNEFRENCHHAIRREMOVERLEMON.JPG/.JPEG,,,,,,,,,,,,,
ANNE FRENCH HAIR REMOVER ROSE,,8.90E+12,PFIZER ,,,,,,65,,,,ANNEFRENCHHAIRREMOVERROSE.JPG/.JPEG,,,,,,,,,,,,,
FACEWASH WHITE BEAUTY,,8.90E+12,PONDS,,,,,,79,,,,FACEWASHWHITEBEAUTY.JPG/.JPEG,,,,,,,,,,,,,
FACEWASH PURE WHITE,,8.90E+12,PONDS,,,,,,95,,,,FACEWASHPUREWHITE.JPG/.JPEG,,,,,,,,,,,,,
FACEWASH WHITE BEAUTY,,8.90E+12,PONDS,,,,,,149,,,,FACEWASHWHITEBEAUTY.JPG/.JPEG,,,,,,,,,,,,,
COCO POWDER,,8.91E+12,POSTER,,,,,,100,,,,COCOPOWDER.JPG/.JPEG,,,,,,,,,,,,,
PRIL GREASE FIGHTER,,8.90E+12,PRIL,,,,,,395,,,,PRILGREASEFIGHTER.JPG/.JPEG,,,,,,,,,,,,,
PROTINEX VANILLA HEALTH FOOD,,8.91E+12,PROTINEX,,,,,,350,,,,PROTINEXVANILLAHEALTHFOOD.JPG/.JPEG,,,,,,,,,,,,,
PROTINEX ORIGINAL HEALTH FOOD,,8.91E+12,PROTINEX,,,,,,380,,,,PROTINEXORIGINALHEALTHFOOD.JPG/.JPEG,,,,,,,,,,,,,
PROTINEX CHOCOLATE HEALTH FOOD,,8.91E+12,PROTINEX,,,,,,350,,,,PROTINEXCHOCOLATEHEALTHFOOD.JPG/.JPEG,,,,,,,,,,,,,
PROTINEX VANILLA HEALTH FOOD,,8.91E+12,PROTINEX,,,,,,550,,,,PROTINEXVANILLAHEALTHFOOD.JPG/.JPEG,,,,,,,,,,,,,
PROTINEX ORIGINAL HEALTH FOOD,,8.91E+12,PROTINEX,,,,,,595,,,,PROTINEXORIGINALHEALTHFOOD.JPG/.JPEG,,,,,,,,,,,,,
PROTINEX CHOCOLATE HEALTH FOOD,,8.91E+12,PROTINEX,,,,,,550,,,,PROTINEXCHOCOLATEHEALTHFOOD.JPG/.JPEG,,,,,,,,,,,,,
BESAN,,,RAJDHANI,,,,,,60,,,,BESAN.JPG/.JPEG,,,,,,,,,,,,,
SOOJI,,,RAJDHANI,,,,,,39,,,,SOOJI.JPG/.JPEG,,,,,,,,,,,,,
DALIYA,,,RAJDHANI,,,,,,39,,,,DALIYA.JPG/.JPEG,,,,,,,,,,,,,
MAIDA,,,RAJDHANI,,,,,,39,,,,MAIDA.JPG/.JPEG,,,,,,,,,,,,,
POHA,,,RAJDHANI,,,,,,50,,,,POHA.JPG/.JPEG,,,,,,,,,,,,,
DISPOSABLE GLASS DRINKS,,,RAJESH PLASTIC,,,,,,10,,,,DISPOSABLEGLASSDRINKS.JPG/.JPEG,,,,,,,,,,,,,
HING,,8.90E+12,RAMDEV,,,,,,25,,,,HING.JPG/.JPEG,,,,,,,,,,,,,
VANASPATI GHEE,,8.91E+12,RATH,,,,,,130,,,,VANASPATIGHEE.JPG/.JPEG,,,,,,,,,,,,,
HARPIC,,,RECKITT BENCKISER,,,,,,151,,,,HARPIC.JPG/.JPEG,,,,,,,,,,,,,
